N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,7,15,4.53447770094499,4.642786,0.24269956
20,5,7,16,0.847007129341364,0.6582624,0.23172417
20,5,7,17,5.6066586705856,5.763757,0.24671862
20,5,7,18,0.0870459992438555,0.3715865,0.28299114
20,5,7,19,9.85737090697512,9.690223,0.2895529
20,5,7,20,3.16584804095328,3.509244,0.22868888
20,5,8,1,4.66295241378248,5.009557,0.30167884
20,5,8,2,2.07823317032307,2.3435333,0.29805925
20,5,8,3,7.99657957628369,8.07534,0.25168097
20,5,8,4,6.51871317764744,6.3800917,0.263647
20,5,8,5,3.21509178960696,3.6243584,0.29119548
20,5,8,6,7.18927504029125,7.416879,0.2640669
20,5,8,7,2.90873386897147,3.1151805,0.29075038
20,5,8,8,9.32269813260064,8.788259,0.26531172
20,5,8,9,7.69146954407915,7.902141,0.26762277
20,5,8,10,6.44491136772558,6.3890786,0.25296375
20,5,8,11,4.57044888520613,4.6369605,0.28266078
20,5,8,12,0.893010105937719,0.63534194,0.2849157
20,5,8,13,4.32391373440623,4.2724314,0.2747982
20,5,8,14,5.44962115585804,5.2051177,0.2749009
20,5,8,15,1.38224346097559,1.6261785,0.28170013
20,5,8,16,9.27812252193689,8.574067,0.26156914
20,5,8,17,0.0130172143690288,-0.08138222,0.2825949
20,5,8,18,2.64458863530308,2.7776947,0.29342854
20,5,8,19,2.76532246964052,2.9507039,0.30766103
20,5,8,20,5.21107041742653,4.920848,0.27488896
20,5,9,1,2.21601397264749,2.2003102,0.22229736
20,5,9,2,0.242339097894728,0.12633225,0.16961724
20,5,9,3,2.07119019469246,2.2510898,0.26804647
20,5,9,4,2.15733549557626,2.0298455,0.2485665
20,5,9,5,4.43723587784916,4.5884604,0.25333297
20,5,9,6,1.34076150367036,0.8592206,0.18335974
20,5,9,7,3.90657789772376,3.975138,0.26691806
20,5,9,8,3.69315771851689,3.4128873,0.26158231
20,5,9,9,6.68692956678569,7.3510585,0.27506834
20,5,9,10,9.92109965998679,9.636562,0.28123575
20,5,9,11,1.17638953961432,0.58549744,0.18244168
20,5,9,12,0.0847116415388882,-0.18486063,0.19219941
