N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,9,11,1.17638953961432,0.93322414,0.29964247
20,5,9,12,0.0847116415388882,-0.51099825,0.30009946
20,5,9,13,8.83366814581677,8.587151,0.30065644
20,5,9,14,3.01054707961157,3.1381772,0.30068886
20,5,9,15,4.92743505863473,5.4354568,0.29961225
20,5,9,16,5.00629938673228,4.933341,0.2992119
20,5,9,17,4.02034473372623,3.7130294,0.30022624
20,5,9,18,9.77082821307704,9.384844,0.29955035
20,5,9,19,3.58326010871679,3.2900732,0.29956162
20,5,9,20,4.91660544415936,4.7318783,0.30000955
20,5,10,1,5.07478203158826,4.5192122,0.29959875
20,5,10,2,3.06768506066874,3.0313005,0.30032188
20,5,10,3,4.26907666493207,4.5728974,0.29968747
20,5,10,4,6.93102080840617,6.9842215,0.3002287
20,5,10,5,0.851359688676894,0.42780393,0.2994213
20,5,10,6,2.25436616456136,1.8533711,0.29848325
20,5,10,7,2.74530522990972,2.854143,0.2997203
20,5,10,8,2.72305066231638,2.1972337,0.29974192
20,5,10,9,6.15829307818785,6.058223,0.3001825
20,5,10,10,4.29671525489539,4.1213317,0.3015837
20,5,10,11,6.51655666995794,6.840312,0.29990822
20,5,10,12,5.67737752571702,5.4369583,0.29889297
20,5,10,13,1.13508982118219,0.88385665,0.29997543
20,5,10,14,5.95925305271521,6.204255,0.29980144
20,5,10,15,3.58049975009635,3.2843046,0.3010121
20,5,10,16,4.28809418343008,4.2870874,0.29878464
20,5,10,17,0.519033221062273,0.5627887,0.30050045
20,5,10,18,2.64177667442709,2.5604668,0.29866457
20,5,10,19,3.98790730861947,3.7922654,0.3001943
20,5,10,20,8.36134143406525,8.550403,0.30079156
20,5,11,1,2.77249794220552,2.5447938,0.2843253
20,5,11,2,0.0051831291057169,-0.18109986,0.29436296
20,5,11,3,5.10608372977003,5.326234,0.2961338
20,5,11,4,0.140479083638638,-0.27563283,0.29618376
20,5,11,5,0.646897766273469,0.23279479,0.30318472
20,5,11,6,9.54849225468934,9.762104,0.3070421
20,5,11,7,0.864958912134171,0.68085974,0.3039103
20,5,11,8,2.89975009160116,3.3751264,0.29883564
20,5,11,9,8.80699172848836,8.580408,0.29680064
20,5,11,10,1.23216201318428,1.0409776,0.29052234
20,5,11,11,1.75112922675908,1.4186633,0.29449418
20,5,11,12,4.40750271780416,4.3586755,0.30988505
20,5,11,13,9.0718297357671,9.327984,0.29716468
20,5,11,14,8.51041866932064,8.179191,0.29049733
20,5,11,15,7.33987492742017,7.651547,0.30403933
20,5,11,16,5.73685721494257,5.631722,0.29793912
20,5,11,17,4.81765535892919,4.1855755,0.3029382
20,5,11,18,3.30610994482413,3.5026748,0.3013365
20,5,11,19,1.57660248922184,1.8138009,0.28931826
20,5,11,20,4.8013405338861,4.8797526,0.29501387
20,5,12,1,0.693609158042818,0.7346498,0.18138066
20,5,12,2,8.17775198724121,8.686279,0.2456933
20,5,12,3,9.42621732363477,9.260041,0.30891776
20,5,12,4,2.69381876336411,2.412368,0.18088785
20,5,12,5,1.69348123250529,1.6041684,0.13892779
20,5,12,6,0.338956224732101,0.2010836,0.21208607
20,5,12,7,1.78785004187375,1.837734,0.14460817
20,5,12,8,6.41665365546942,6.410498,0.21257076
20,5,12,9,0.228777434676886,0.34040666,0.20120811
20,5,12,10,0.0832482660189271,-0.12327969,0.23019218
20,5,12,11,3.92697197152302,3.9222078,0.1818365
20,5,12,12,8.13880559289828,8.071673,0.21331592
20,5,12,13,3.7624845537357,3.7488062,0.15320389
20,5,12,14,3.80812183720991,3.7355945,0.17858988
20,5,12,15,2.64918377622962,2.4741833,0.167103
20,5,12,16,4.39334316411987,4.3662167,0.17883173
20,5,12,17,4.57607151241973,4.4087105,0.17720129
20,5,12,18,5.40707547217607,5.4283414,0.22547267
20,5,12,19,6.65679829893634,6.763333,0.21536921
20,5,12,20,1.12698937533423,0.9617516,0.1857905
20,5,13,1,7.10322446655482,7.0817146,0.29891184
20,5,13,2,2.46137301670387,2.747717,0.29658234
20,5,13,3,3.89634444611147,3.7538235,0.29692414
20,5,13,4,0.913836725521833,0.7437087,0.2999513
20,5,13,5,9.62064544670284,9.51721,0.298239
20,5,13,6,0.109333300497383,-0.06125392,0.29832843
20,5,13,7,5.74295177590102,5.663232,0.30003738
20,5,13,8,7.64397989492863,7.5496306,0.29838777
20,5,13,9,8.73382309218869,8.475702,0.29946393
20,5,13,10,0.410633541177958,0.17689179,0.29926842
20,5,13,11,6.61121600540355,6.643128,0.29955336
20,5,13,12,8.78370850346982,9.2698965,0.29891738
20,5,13,13,8.90559029532596,9.091418,0.29913634
20,5,13,14,5.66280465573072,6.162845,0.29985294
20,5,13,15,5.93547344440594,5.8220677,0.30207643
20,5,13,16,3.64514516666532,3.4041092,0.29624677
20,5,13,17,3.57412851415575,3.2387753,0.30437735
20,5,13,18,5.91457054251805,5.3547945,0.29841444
20,5,13,19,8.65451460238546,8.73236,0.2998237
20,5,13,20,6.80523660033941,7.2141366,0.29998568
20,5,14,1,2.54033731063828,2.1239562,0.29965842
20,5,14,2,6.37827298371121,6.285482,0.29982132
20,5,14,3,9.57188642118126,9.645042,0.30086878
20,5,14,4,5.52546738879755,5.738957,0.29967037
20,5,14,5,9.83067143009976,9.944853,0.29940253
20,5,14,6,5.11473868042231,5.0070395,0.30019456
20,5,14,7,9.32823361828923,9.423055,0.2994406
20,5,14,8,4.284277188126,4.198088,0.30000505
20,5,14,9,4.85585135407746,5.245443,0.30021966
20,5,14,10,3.81652226205915,3.8202026,0.29986402
20,5,14,11,8.91015218105167,8.7879505,0.30029643
20,5,14,12,1.6378996684216,1.754815,0.29972854
20,5,14,13,4.74134463118389,4.7457705,0.2994064
20,5,14,14,8.51211223052815,8.499308,0.3001207
20,5,14,15,8.57463751221076,8.192083,0.29906178
20,5,14,16,7.39684720523655,6.7436633,0.29968548
20,5,14,17,3.53099695872515,3.2698104,0.2996619
20,5,14,18,6.73373083118349,6.912136,0.29951647
20,5,14,19,8.51568246027455,8.699332,0.30024686
20,5,14,20,5.95358034130186,5.965758,0.30105707
20,5,15,1,6.02114044129848,6.206716,0.11940199
20,5,15,2,1.95043927291408,2.0586455,0.1447927
20,5,15,3,9.66458732029423,10.100671,0.17341273
20,5,15,4,6.50905529269949,6.5827646,0.1977634
20,5,15,5,3.67071893531829,3.8827696,0.15337987
20,5,15,6,9.88859211327508,10.06843,0.17294024
20,5,15,7,8.15193412825465,8.265694,0.11975737
20,5,15,8,2.53968368750066,2.5856965,0.15530336
20,5,15,9,6.87230846611783,6.5879884,0.19092065
20,5,15,10,8.31429020501673,8.124624,0.1630932
20,5,15,11,1.04669364402071,1.2352077,0.13366017
20,5,15,12,6.46150910062715,6.696006,0.12707295
20,5,15,13,5.09090392151847,5.324489,0.16374916
20,5,15,14,7.06628567539155,7.0922604,0.11401013
20,5,15,15,8.62313656602055,8.304874,0.2702087
20,5,15,16,8.41785145225003,8.482833,0.14794335
20,5,15,17,4.47443719021976,4.4883747,0.15203345
20,5,15,18,9.64666954241693,10.121934,0.15600172
20,5,15,19,1.41187072964385,1.4573723,0.10802454
20,5,15,20,7.76712512830272,8.185609,0.22150478
20,5,16,1,6.83110056677833,6.6232204,0.3003596
20,5,16,2,2.44117417139933,2.482975,0.30042082
20,5,16,3,4.50111359590665,4.4774876,0.29965186
20,5,16,4,2.29435093468055,2.0132518,0.30003715
20,5,16,5,8.63507915986702,8.327688,0.29993498
20,5,16,6,3.11200278811157,3.198479,0.29980385
20,5,16,7,0.743372743017972,0.90954286,0.30018526
20,5,16,8,8.32321612630039,8.363577,0.30008677
20,5,16,9,8.74480480328202,8.831324,0.29995337
20,5,16,10,1.39361739624292,1.3077422,0.29976934
20,5,16,11,3.19744975306094,2.8028128,0.2996369
20,5,16,12,5.91114865615964,6.532284,0.29985532
20,5,16,13,1.57219668151811,1.6456434,0.30003068
20,5,16,14,6.61381979240105,6.504614,0.3000426
20,5,16,15,5.25340779684484,5.065707,0.30012375
20,5,16,16,2.40201973589137,2.488399,0.3001789
20,5,16,17,8.4731193818152,8.510645,0.2999341
20,5,16,18,6.88514651264995,7.049223,0.30058578
20,5,16,19,7.16725732199848,7.3324814,0.3002232
20,5,16,20,0.761555817443877,0.73763406,0.29999647
20,5,17,1,1.55050833243877,1.2016208,0.29985568
20,5,17,2,9.68378808815032,9.403229,0.30000204
20,5,17,3,4.6826308593154,4.4213657,0.29962328
20,5,17,4,7.76819651713595,6.691333,0.29978493
20,5,17,5,4.07885741209611,3.6724741,0.3001747
20,5,17,6,5.38797148503363,5.242157,0.29972038
20,5,17,7,2.06887663574889,1.8229245,0.30062962
20,5,17,8,1.8710355530493,1.6099749,0.30053306
20,5,17,9,7.79969688039273,7.8038735,0.29976133
20,5,17,10,1.93943927064538,1.7525123,0.2998208
20,5,17,11,4.34231178369373,4.4265423,0.29976282
20,5,17,12,0.0227451813407242,-0.06039211,0.30112907
20,5,17,13,8.34692138712853,8.269867,0.29801223
20,5,17,14,8.30082966247573,8.649664,0.2981925
20,5,17,15,9.56967817852274,10.147123,0.29981437
20,5,17,16,9.48497073026374,9.513292,0.29975834
20,5,17,17,6.00729975616559,6.5409484,0.30031323
20,5,17,18,2.61807404924184,2.5445724,0.29980916
20,5,17,19,6.43034250708297,6.6115627,0.3021927
20,5,17,20,5.26233507087454,4.95991,0.30009088
20,5,18,1,8.22896314784884,7.940611,0.30161533
20,5,18,2,7.10199575405568,7.1541085,0.30012444
20,5,18,3,9.65834765927866,9.755056,0.29978555
20,5,18,4,0.78610778786242,1.1323155,0.29933372
20,5,18,5,0.536370745394379,0.01703913,0.29911438
20,5,18,6,5.74978216551244,6.074176,0.30082938
20,5,18,7,3.87780030025169,4.071482,0.29977602
20,5,18,8,5.1038836594671,4.7314377,0.29923525
20,5,18,9,3.66147971944883,3.8358912,0.29992238
20,5,18,10,2.17930832412094,2.4732378,0.2993859
20,5,18,11,6.42883177148178,6.644221,0.3002739
20,5,18,12,7.52815006533638,8.264854,0.29886946
20,5,18,13,0.922475878614932,1.0534921,0.29937404
20,5,18,14,3.07308009127155,3.3765175,0.298779
20,5,18,15,9.92080235155299,9.882762,0.29951045
20,5,18,16,1.18980998639017,1.3385246,0.29878488
20,5,18,17,5.25441377889365,5.5073085,0.29892775
20,5,18,18,0.412676406558603,0.0147678,0.29937044
20,5,18,19,9.38889103708789,9.281406,0.3007733
20,5,18,20,0.671685424167663,0.5068778,0.2993877
20,5,19,1,1.17130583152175,1.6346923,0.30042356
20,5,19,2,4.84029733110219,4.7283983,0.29999834
20,5,19,3,6.5120702679269,6.6691165,0.29897153
20,5,19,4,0.683966763317585,0.7645538,0.30061287
20,5,19,5,3.65297803189605,3.9374602,0.29965296
20,5,19,6,2.23903704201803,1.6877514,0.3001299
20,5,19,7,2.91881607146934,3.7755368,0.29950276
20,5,19,8,5.7328373240307,5.0212874,0.29966983
20,5,19,9,8.36620330344886,8.19357,0.29918212
20,5,19,10,7.26052081910893,6.966188,0.30044168
20,5,19,11,4.06465710373595,4.125332,0.2998526
20,5,19,12,4.49717546580359,5.075488,0.29999807
20,5,19,13,7.90955097647384,7.717265,0.29956707
20,5,19,14,9.24153506522998,8.908642,0.2997915
20,5,19,15,2.2820250177756,2.1734211,0.30056617
20,5,19,16,9.04951837379485,9.017429,0.29980522
20,5,19,17,3.97514036856592,4.1537075,0.29935426
20,5,19,18,5.67677828483284,5.9205437,0.29972932
20,5,19,19,4.27366116084158,4.6682296,0.29983127
20,5,19,20,8.38241810910404,8.441376,0.2999793
20,5,20,1,8.77521388698369,8.707837,0.30007002
20,5,20,2,7.68533208640292,8.1551,0.30049723
20,5,20,3,2.78963138349354,3.268109,0.29912138
20,5,20,4,5.29163692612201,5.632001,0.29978436
20,5,20,5,9.62907031178474,9.294442,0.30000696
20,5,20,6,9.80354584986344,9.240692,0.29982638
20,5,20,7,0.913325883448124,0.63478833,0.300141
20,5,20,8,0.707494784146547,1.0755186,0.30017495
20,5,20,9,3.27593952184543,3.3071294,0.2997842
20,5,20,10,3.70074542239308,3.8246753,0.30045786
20,5,20,11,7.15527557302266,6.902312,0.29975727
20,5,20,12,7.57796354126185,7.108051,0.30086693
20,5,20,13,0.0192793854512274,0.19850557,0.29994446
20,5,20,14,7.42802090244368,7.3077354,0.30058476
20,5,20,15,1.92418547347188,1.6274234,0.299739
20,5,20,16,4.52099627349526,4.5234323,0.3000853
20,5,20,17,3.22147279744968,3.490255,0.2997938
20,5,20,18,1.09071407467127,1.3510176,0.29987967
20,5,20,19,2.89262361824512,3.2107337,0.30055967
20,5,20,20,8.19456485565752,8.07517,0.30003944
20,5,21,1,7.86114927148446,7.2961226,0.29984725
20,5,21,2,2.52445595571771,2.4061124,0.3000185
20,5,21,3,6.99252303456888,6.9904423,0.30132234
20,5,21,4,1.84460753342137,2.1184146,0.29992762
20,5,21,5,9.59613825660199,10.085543,0.299969
20,5,21,6,9.18683399679139,9.218888,0.30140388
20,5,21,7,1.01804550271481,1.5756809,0.29982135
20,5,21,8,1.72191675519571,1.7412807,0.3000604
20,5,21,9,9.8600367619656,10.279796,0.29981282
20,5,21,10,8.49396095378324,8.926072,0.3001226
20,5,21,11,6.67540116468444,6.6936607,0.30004194
20,5,21,12,9.3521022493951,8.900381,0.30040994
20,5,21,13,0.581843343097717,0.5680459,0.30009198
20,5,21,14,6.18615831015632,6.1274853,0.2996808
20,5,21,15,1.7491846345365,2.3767602,0.29978964
20,5,21,16,0.376753895543516,0.4437331,0.29914376
20,5,21,17,5.25313168996945,5.4088016,0.30008724
20,5,21,18,2.82184249954298,3.327949,0.29969725
20,5,21,19,4.99045196920633,5.097419,0.29802832
20,5,21,20,6.33825103053823,5.9637976,0.29890975
20,5,22,1,3.04276835406199,3.2082233,0.2998266
20,5,22,2,4.74738908465952,4.3662043,0.300234
20,5,22,3,9.93525771889836,10.121739,0.29991797
20,5,22,4,5.2065386204049,5.0497108,0.3008109
20,5,22,5,8.43231032369658,8.126523,0.29996842
20,5,22,6,7.23314548609778,6.9865365,0.3007513
20,5,22,7,6.15168056217954,6.1733375,0.2994736
20,5,22,8,7.39171321270987,7.668962,0.2992584
20,5,22,9,4.1723998519592,3.8335836,0.2998099
20,5,22,10,3.72624989366159,3.6663158,0.2999795
20,5,22,11,9.68422054313123,9.612863,0.3001466
20,5,22,12,6.07408114941791,6.2425714,0.30005154
20,5,22,13,4.73678398644552,4.960546,0.2999276
20,5,22,14,8.58139808289707,9.159805,0.30009288
20,5,22,15,4.35351753840223,4.653037,0.300304
20,5,22,16,0.822695977985859,1.7996258,0.30001938
20,5,22,17,4.20794771518558,4.155629,0.3000024
20,5,22,18,1.74912661779672,1.856109,0.30005175
20,5,22,19,6.18125641020015,5.831003,0.30002812
20,5,22,20,3.71555577265099,4.039514,0.2999945
20,5,23,1,5.76603659661487,5.606957,0.29912576
20,5,23,2,2.23072855733335,2.263202,0.30015367
20,5,23,3,3.31896589370444,2.9801207,0.29989406
20,5,23,4,7.1072455169633,6.730447,0.30003047
20,5,23,5,8.19448956055567,8.130527,0.2998612
20,5,23,6,4.23720560967922,4.2800937,0.30027306
20,5,23,7,9.63544549420476,10.031111,0.30002266
20,5,23,8,9.78130409261212,9.3761425,0.29972604
20,5,23,9,8.4052187949419,8.661256,0.29998308
20,5,23,10,9.96611237060279,10.034288,0.29992846
20,5,23,11,8.65959034767002,8.968115,0.30003786
20,5,23,12,7.01421698089689,7.407605,0.29951108
20,5,23,13,3.90473062638193,4.183734,0.30039927
20,5,23,14,3.1476970249787,2.8557708,0.30011252
20,5,23,15,8.45947288675234,8.097214,0.29994607
20,5,23,16,1.39278504764661,0.904964,0.2999627
20,5,23,17,5.18120574299246,5.2108393,0.29973164
20,5,23,18,5.93550828285515,5.935788,0.3015067
20,5,23,19,9.42461697151884,9.580833,0.30007413
20,5,23,20,6.28019635565579,6.2127814,0.3001383
20,5,24,1,2.92573957936838,2.9157038,0.29996622
20,5,24,2,2.24891144316643,2.072674,0.30002204
20,5,24,3,7.04222954111174,7.226772,0.30003792
20,5,24,4,5.18897147616372,5.643266,0.30005422
20,5,24,5,6.62619609618559,6.8240023,0.29993778
20,5,24,6,9.20443784212694,8.881984,0.29998615
20,5,24,7,2.79735573334619,1.4567024,0.29999298
20,5,24,8,7.63820461230353,7.748403,0.29998448
20,5,24,9,8.01630616188049,8.065892,0.29989344
20,5,24,10,2.54725093021989,2.0003152,0.30003205
20,5,24,11,6.04888858739287,6.0686502,0.29997644
20,5,24,12,3.70734947035089,3.7133846,0.30004367
20,5,24,13,6.71690254705027,6.6142073,0.300041
20,5,24,14,6.72982309944928,6.530305,0.30008084
20,5,24,15,3.20430563529953,3.1279392,0.29995155
20,5,24,16,9.04149706941098,8.90252,0.2999406
20,5,24,17,1.98115960229188,2.4223664,0.300044
20,5,24,18,0.44203047407791,0.41550827,0.29992166
20,5,24,19,5.00922332052141,5.1088753,0.29999727
20,5,24,20,1.3878286187537,1.318771,0.29999563
20,5,25,1,4.16118426248431,3.7944272,0.2994307
20,5,25,2,6.9476365367882,6.784051,0.299046
20,5,25,3,1.48800636641681,1.5857813,0.29999313
20,5,25,4,8.97385046817362,8.970476,0.30200362
20,5,25,5,1.24392084078863,1.3514358,0.29998094
20,5,25,6,9.85115722985938,10.187576,0.29947138
20,5,25,7,6.26096174120903,5.8345213,0.29985937
20,5,25,8,3.37538369232789,3.1476812,0.3002884
20,5,25,9,0.667903802823275,0.34203726,0.2998319
20,5,25,10,2.82141609815881,2.5615134,0.29904932
20,5,25,11,3.27967217890546,3.3590465,0.3000484
20,5,25,12,3.63512484589592,3.6452208,0.29959
20,5,25,13,9.58544991677627,9.845295,0.29983547
20,5,25,14,5.88874167064205,5.7556906,0.29872838
20,5,25,15,6.95427962811664,7.179092,0.300362
20,5,25,16,1.4750538719818,1.4619809,0.29981825
20,5,25,17,5.39686928270385,5.4987445,0.30107814
20,5,25,18,7.2820003144443,6.5634785,0.30035076
20,5,25,19,4.76917677558959,4.879948,0.29970098
20,5,25,20,7.29396071750671,7.0601153,0.29985023
20,5,26,1,0.16592338681221,-0.03765348,0.29998404
20,5,26,2,2.89478296646848,3.1997738,0.29984832
20,5,26,3,8.7449425784871,8.703874,0.29905155
20,5,26,4,7.99921882338822,7.722883,0.2997194
20,5,26,5,3.12243217136711,2.8177772,0.2999528
