N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,22,14,8.58139808289707,8.979276,0.20230533
20,5,22,15,4.35351753840223,4.379683,0.16368636
20,5,22,16,0.822695977985859,2.0164678,0.18447192
20,5,22,17,4.20794771518558,4.124635,0.18328008
20,5,22,18,1.74912661779672,1.705439,0.19196019
20,5,22,19,6.18125641020015,6.0561733,0.16079515
20,5,22,20,3.71555577265099,3.9273598,0.26133654
20,5,23,1,5.76603659661487,5.5691137,0.2368692
20,5,23,2,2.23072855733335,1.983052,0.22778717
20,5,23,3,3.31896589370444,3.1112022,0.24947323
20,5,23,4,7.1072455169633,6.9401817,0.16598298
20,5,23,5,8.19448956055567,8.12541,0.20891641
20,5,23,6,4.23720560967922,4.359305,0.30503657
20,5,23,7,9.63544549420476,9.991694,0.1838336
20,5,23,8,9.78130409261212,9.806538,0.16673228
20,5,23,9,8.4052187949419,8.550963,0.20936076
20,5,23,10,9.96611237060279,9.998456,0.17292647
20,5,23,11,8.65959034767002,8.896148,0.22722818
20,5,23,12,7.01421698089689,7.079056,0.16836378
20,5,23,13,3.90473062638193,4.005575,0.27122217
20,5,23,14,3.1476970249787,2.9556112,0.26950103
20,5,23,15,8.45947288675234,8.220572,0.2523602
20,5,23,16,1.39278504764661,1.1353775,0.25289062
20,5,23,17,5.18120574299246,5.1070933,0.2395737
20,5,23,18,5.93550828285515,5.98781,0.19992717
20,5,23,19,9.42461697151884,9.665632,0.1809108
20,5,23,20,6.28019635565579,6.0032525,0.17985226
20,5,24,1,2.92573957936838,2.9504516,0.15488419
20,5,24,2,2.24891144316643,1.8323723,0.1810318
20,5,24,3,7.04222954111174,7.0461555,0.25962806
20,5,24,4,5.18897147616372,5.5422673,0.20100138
20,5,24,5,6.62619609618559,6.8428683,0.2910376
20,5,24,6,9.20443784212694,8.890971,0.23349708
20,5,24,7,2.79735573334619,2.457119,0.17317207
20,5,24,8,7.63820461230353,7.579352,0.1980711
20,5,24,9,8.01630616188049,8.158815,0.22156967
20,5,24,10,2.54725093021989,2.22278,0.15850575
20,5,24,11,6.04888858739287,5.987898,0.22380652
20,5,24,12,3.70734947035089,3.7603657,0.23993851
20,5,24,13,6.71690254705027,6.6319494,0.24739686
20,5,24,14,6.72982309944928,6.60055,0.21995364
20,5,24,15,3.20430563529953,3.2610476,0.18145932
20,5,24,16,9.04149706941098,8.9842415,0.20315927
20,5,24,17,1.98115960229188,1.7661994,0.16365837
20,5,24,18,0.44203047407791,0.27504498,0.20017688
20,5,24,19,5.00922332052141,5.210212,0.20782512
20,5,24,20,1.3878286187537,1.0778319,0.22505674
20,5,25,1,4.16118426248431,3.5991395,0.24707669
20,5,25,2,6.9476365367882,6.932955,0.2698616
20,5,25,3,1.48800636641681,1.6989034,0.24849236
20,5,25,4,8.97385046817362,9.014823,0.2888709
20,5,25,5,1.24392084078863,1.3541719,0.243443
20,5,25,6,9.85115722985938,10.254369,0.25017864
20,5,25,7,6.26096174120903,5.8953395,0.24501368
20,5,25,8,3.37538369232789,2.887595,0.24939048
20,5,25,9,0.667903802823275,0.3558484,0.24730878
20,5,25,10,2.82141609815881,2.8770595,0.22814271
20,5,25,11,3.27967217890546,3.2314904,0.27214974
20,5,25,12,3.63512484589592,3.5227334,0.2653418
20,5,25,13,9.58544991677627,9.772854,0.27684775
20,5,25,14,5.88874167064205,5.4342427,0.23925488
20,5,25,15,6.95427962811664,7.2670393,0.26123968
20,5,25,16,1.4750538719818,1.5480969,0.241006
20,5,25,17,5.39686928270385,5.3380075,0.24064122
20,5,25,18,7.2820003144443,6.7888384,0.24374111
20,5,25,19,4.76917677558959,5.019082,0.23005566
20,5,25,20,7.29396071750671,7.032049,0.31283408
20,5,26,1,0.16592338681221,0.04565829,0.2664375
20,5,26,2,2.89478296646848,3.2122135,0.29158345
20,5,26,3,8.7449425784871,9.1051235,0.27193165
20,5,26,4,7.99921882338822,7.794202,0.2475499
20,5,26,5,3.12243217136711,2.9868743,0.28953457
